n,cum_gain_revenue,profit,profit_per_contact
603,546.0466568814215,133.66399706442644,0.22166500342359277
604,546.0466568814215,133.61399706442643,0.22121522692785833
605,716.6347084725649,184.74041254176944,0.30535605378804864
606,716.6347084725649,184.69041254176943,0.30476965765968556
607,716.6347084725649,184.64041254176945,0.3041851936437717
608,716.6347084725649,184.59041254176944,0.3036026522068576
609,716.6347084725649,184.54041254176946,0.3030220238781108
610,716.6347084725649,184.49041254176944,0.30244329924880237
611,716.6347084725649,184.44041254176943,0.3018664689717994
612,716.6347084725649,184.39041254176945,0.3012915237610612
613,716.6347084725649,184.34041254176944,0.30071845439114103
614,716.6347084725649,184.29041254176946,0.30014725169669293
615,716.6347084725649,184.24041254176944,0.29957790657198285
616,716.6347084725649,184.19041254176943,0.2990104099704049
617,716.6347084725649,184.14041254176945,0.29844475290400235
618,716.6347084725649,184.09041254176944,0.29788092644299263
619,716.6347084725649,184.04041254176946,0.297318921715298
620,716.6347084725649,183.99041254176944,0.29675872990607977
621,716.6347084725649,183.94041254176943,0.29620034225727765
622,716.6347084725649,183.89041254176945,0.29564375006715343
623,716.6347084725649,183.84041254176944,0.2950889446898386
624,716.6347084725649,183.79041254176946,0.29453591753488695
625,716.6347084725649,183.74041254176944,0.2939846600668311
626,716.6347084725649,183.69041254176943,0.2934351638047435
627,716.6347084725649,183.64041254176945,0.2928874203218014
628,716.6347084725649,183.59041254176944,0.2923414212448558
629,716.6347084725649,183.54041254176946,0.2917971582540055
630,716.6347084725649,183.49041254176944,0.2912546230821737
631,716.6347084725649,183.44041254176943,0.29071380751469006
632,716.6347084725649,183.39041254176945,0.2901747033888757
633,716.6347084725649,183.34041254176944,0.28963730259363263
634,716.6347084725649,183.29041254176946,0.289101597069037
635,716.6347084725649,183.24041254176944,0.28856757880593614
636,716.6347084725649,183.19041254176943,0.2880352398455494
637,716.6347084725649,183.14041254176945,0.28750457227907295
638,716.6347084725649,183.09041254176944,0.28697556824728754
639,716.6347084725649,183.04041254176946,0.2864482199401713
640,716.6347084725649,182.99041254176944,0.28592251959651477
641,716.6347084725649,182.94041254176943,0.2853984595035405
642,716.6347084725649,182.89041254176945,0.2848760319965256
643,716.6347084725649,182.84041254176944,0.28435522945842834
644,716.6347084725649,182.79041254176946,0.2838360443195178
645,716.6347084725649,182.74041254176944,0.2833184690570069
646,716.6347084725649,182.69041254176943,0.2828024961946895
647,716.6347084725649,182.64041254176945,0.28228811830258027
648,716.6347084725649,182.59041254176944,0.2817753279965578
649,716.6347084725649,182.54041254176946,0.2812641179380115
650,716.6347084725649,182.49041254176944,0.28075448083349147
651,716.6347084725649,182.44041254176943,0.28024640943436163
652,716.6347084725649,182.39041254176945,0.2797398965364562
653,716.6347084725649,182.34041254176944,0.2792349349797388
654,716.6347084725649,182.29041254176946,0.27873151764796555
655,716.6347084725649,182.24041254176944,0.2782296374683503
656,716.6347084725649,182.19041254176943,0.27772928741123387
657,716.6347084725649,182.14041254176945,0.27723046048975564
658,716.6347084725649,182.09041254176944,0.276733149759528
659,716.6347084725649,182.04041254176946,0.2762373483183148
660,716.6347084725649,181.99041254176944,0.27574304930571125
661,716.6347084725649,181.94041254176943,0.2752502459028282
662,716.6347084725649,181.89041254176945,0.27475893133197804
663,716.6347084725649,181.84041254176944,0.27426909885636414
664,716.6347084725649,181.79041254176946,0.2737807417797733
665,716.6347084725649,181.74041254176944,0.27329385344626983
666,716.6347084725649,181.69041254176943,0.27280842723989407
667,716.6347084725649,181.64041254176945,0.272324456584362
668,716.6347084725649,181.59041254176944,0.27184193494276865
669,716.6347084725649,181.54041254176946,0.27136085581729363
670,716.6347084725649,181.49041254176944,0.27088121274890964
671,716.6347084725649,181.44041254176943,0.27040299931709305
672,716.6347084725649,181.39041254176945,0.26992620913953785
673,716.6347084725649,181.34041254176944,0.26945083587187135
674,716.6347084725649,181.29041254176946,0.26897687320737307
675,716.6347084725649,181.24041254176944,0.26850431487669546
676,716.6347084725649,181.19041254176943,0.2680331546475879
677,716.6347084725649,181.14041254176945,0.2675633863246225
678,716.6347084725649,181.09041254176944,0.2670950037489225
679,716.6347084725649,181.04041254176946,0.26662800079789317
680,716.6347084725649,180.99041254176944,0.2661623713849551
681,716.6347084725649,180.94041254176943,0.26569810945927963
682,716.6347084725649,180.89041254176945,0.26523520900552705
683,716.6347084725649,180.84041254176944,0.2647736640435863
684,716.6347084725649,180.79041254176946,0.2643134686283179
685,716.6347084725649,180.74041254176944,0.26385461684929845
686,716.6347084725649,180.69041254176943,0.26339710283056766
687,716.6347084725649,180.64041254176945,0.26294092073037767
688,716.6347084725649,180.59041254176944,0.26248606474094394
689,716.6347084725649,180.54041254176946,0.2620325290881995
690,716.6347084725649,180.49041254176944,0.2615803080315499
691,716.6347084725649,180.44041254176943,0.2611293958636316
692,716.6347084725649,180.39041254176945,0.2606797869100715
693,716.6347084725649,180.34041254176944,0.26023147552924886
694,716.6347084725649,180.29041254176946,0.25978445611205975
695,716.6347084725649,180.24041254176944,0.25933872308168265
696,716.6347084725649,180.19041254176943,0.2588942708933469
697,716.6347084725649,180.14041254176945,0.2584510940341025
698,716.6347084725649,180.09041254176944,0.25800918702259235
699,716.6347084725649,180.04041254176946,0.2575685444088261
700,716.6347084725649,179.99041254176944,0.25712916077395637
701,716.6347084725649,179.94041254176943,0.2566910307300563
702,716.6347084725649,179.89041254176945,0.2562541489198995
703,716.6347084725649,179.84041254176944,0.2558185100167417
704,716.6347084725649,179.79041254176946,0.25538410872410433
705,716.6347084725649,179.74041254176944,0.2549509397755595
706,716.6347084725649,179.69041254176943,0.2545189979345176
707,716.6347084725649,179.64041254176945,0.2540882779940162
708,716.6347084725649,179.59041254176944,0.2536587747765105
709,716.6347084725649,179.54041254176946,0.25323048313366636
710,716.6347084725649,179.49041254176944,0.25280339794615414
711,763.1491833484275,193.39475500452824,0.2720038748305601
712,763.1491833484275,193.34475500452825,0.27155162219737117
713,763.1491833484275,193.29475500452824,0.27110063815501856
714,763.1491833484275,193.24475500452826,0.2706509173732889
715,763.1491833484275,193.19475500452825,0.27020245455178776
716,763.1491833484275,193.14475500452824,0.2697552444197322
717,763.1491833484275,193.09475500452825,0.26930928173574376
718,763.1491833484275,193.04475500452824,0.2688645612876438
719,763.1491833484275,192.99475500452826,0.2684210778922507
720,763.1491833484275,192.94475500452825,0.2679788263951781
721,763.1491833484275,192.89475500452824,0.26753780167063557
722,763.1491833484275,192.84475500452825,0.2670979986212303
723,763.1491833484275,192.79475500452824,0.2666594121777707
724,763.1491833484275,192.74475500452826,0.2662220372990722
725,763.1491833484275,192.69475500452825,0.2657858689717631
726,763.1491833484275,192.64475500452824,0.265350902210094
727,763.1491833484275,192.59475500452825,0.26491713205574724
728,763.1491833484275,192.54475500452824,0.26448455357764866
729,763.1491833484275,192.49475500452826,0.26405316187178085
730,763.1491833484275,192.44475500452825,0.2636229520609976
731,763.1491833484275,192.39475500452824,0.26319391929484026
732,763.1491833484275,192.34475500452825,0.26276605874935555
733,763.1491833484275,192.29475500452824,0.2623393656269144
734,763.1491833484275,192.24475500452826,0.26191383515603306
735,763.1491833484275,192.19475500452825,0.2614894625911949
736,763.1491833484275,192.14475500452824,0.26106624321267424
737,763.1491833484275,192.09475500452825,0.2606441723263613
738,763.1491833484275,192.04475500452824,0.2602232452635884
739,763.1491833484275,191.99475500452826,0.2598034573809584
740,763.1491833484275,191.94475500452825,0.2593848040601733
741,763.1491833484275,191.89475500452824,0.25896728070786534
742,763.1491833484275,191.84475500452825,0.2585508827554289
743,763.1491833484275,191.79475500452824,0.25813560565885363
744,763.1491833484275,191.74475500452826,0.25772144489855947
745,763.1491833484275,191.69475500452825,0.25730839597923255
746,763.1491833484275,191.64475500452824,0.2568964544296625
747,763.1491833484275,191.59475500452825,0.25648561580258133
748,763.1491833484275,191.54475500452824,0.256075875674503
749,763.1491833484275,191.49475500452826,0.2556672296455651
750,763.1491833484275,191.44475500452825,0.255259673339371
751,763.1491833484275,191.39475500452824,0.2548532024028339
752,763.1491833484275,191.34475500452825,0.2544478125060216
753,763.1491833484275,191.29475500452824,0.254043499342003
754,763.1491833484275,191.24475500452826,0.2536402586266953
755,763.1491833484275,191.19475500452825,0.2532380860987129
756,763.1491833484275,191.14475500452824,0.25283697751921724
757,763.1491833484275,191.09475500452825,0.2524369286717678
758,763.1491833484275,191.04475500452824,0.25203793536217445
759,763.1491833484275,190.99475500452826,0.2516399934183508
760,763.1491833484275,190.94475500452825,0.25124309869016875
761,763.1491833484275,190.89475500452824,0.2508472470493144
762,763.1491833484275,190.84475500452825,0.25045243438914466
763,763.1491833484275,190.79475500452824,0.2500586566245455
764,763.1491833484275,190.74475500452826,0.24966590969179092
765,763.1491833484275,190.69475500452825,0.24927418954840294
766,763.1491833484275,190.64475500452824,0.24888349217301337
767,763.1491833484275,190.59475500452825,0.24849381356522587
768,763.1491833484275,190.54475500452824,0.24810514974547948
769,763.1491833484275,190.49475500452826,0.2477174967549132
770,763.1491833484275,190.44475500452825,0.2473308506552315
771,763.1491833484275,190.39475500452824,0.246945207528571
772,763.1491833484275,190.34475500452825,0.2465605634773682
773,763.1491833484275,190.29475500452824,0.246176914624228
774,763.1491833484275,190.24475500452826,0.24579425711179362
775,763.1491833484275,190.19475500452825,0.2454125871026171
776,763.1491833484275,190.14475500452824,0.24503190077903123
777,763.1491833484275,190.09475500452825,0.2446521943430222
778,763.1491833484275,190.04475500452824,0.24427346401610314
779,763.1491833484275,189.99475500452826,0.24389570603918903
780,763.1491833484275,189.94475500452825,0.2435189166724721
781,763.1491833484275,189.89475500452824,0.24314309219529864
782,763.1491833484275,189.84475500452825,0.24276822890604635
783,763.1491833484275,189.79475500452824,0.24239432312200287
784,763.1491833484275,189.74475500452826,0.24202137117924521
785,763.1491833484275,189.69475500452825,0.24164936943252005
786,763.1491833484275,189.64475500452824,0.24127831425512497
787,763.1491833484275,189.59475500452825,0.24090820203879065
788,763.1491833484275,189.54475500452824,0.24053902919356376
789,763.1491833484275,189.49475500452826,0.24017079214769108
790,763.1491833484275,189.44475500452825,0.23980348734750412
791,763.1491833484275,189.39475500452824,0.23943711125730496
792,763.1491833484275,189.34475500452825,0.23907166035925284
793,763.1491833484275,189.29475500452824,0.23870713115325126
794,763.1491833484275,189.24475500452826,0.2383435201568366
795,763.1491833484275,189.19475500452825,0.23798082390506697
796,763.1491833484275,189.14475500452824,0.23761903895041236
797,763.1491833484275,189.09475500452825,0.23725816186264523
798,763.1491833484275,189.04475500452824,0.23689818922873213
799,763.1491833484275,188.99475500452826,0.23653911765272623
800,763.1491833484275,188.94475500452825,0.23618094375566032
801,763.1491833484275,188.89475500452824,0.23582366417544098
802,763.1491833484275,188.84475500452825,0.23546727556674346
803,763.1491833484275,188.79475500452824,0.2351117746009069
804,763.1491833484275,188.74475500452826,0.23475715796583116
805,763.1491833484275,188.69475500452825,0.2344034223658736
806,763.1491833484275,188.64475500452824,0.2340505645217472
807,763.1491833484275,188.59475500452825,0.23369858117041914
808,763.1491833484275,188.54475500452824,0.2333474690650102
809,763.1491833484275,188.49475500452826,0.232997224974695
810,763.1491833484275,188.44475500452825,0.23264784568460278
811,763.1491833484275,188.39475500452824,0.23229932799571915
812,763.1491833484275,188.34475500452825,0.23195166872478848
813,763.1491833484275,188.29475500452824,0.2316048647042168
814,763.1491833484275,188.24475500452826,0.23125891278197575
815,763.1491833484275,188.19475500452825,0.23091380982150705
816,763.1491833484275,188.14475500452824,0.23056955270162774
817,763.1491833484275,188.09475500452825,0.23022613831643604
818,763.1491833484275,188.04475500452824,0.2298835635752179
819,763.1491833484275,187.99475500452826,0.2295418254023544
820,763.1491833484275,187.94475500452825,0.22920092073722956
821,763.1491833484275,187.89475500452824,0.22886084653413913
822,763.1491833484275,187.84475500452825,0.22852159976219982
823,763.1491833484275,187.79475500452824,0.2281831774052591
824,763.1491833484275,187.74475500452826,0.22784557646180614
825,763.1491833484275,187.69475500452825,0.22750879394488271
826,763.1491833484275,187.64475500452824,0.22717282688199544
827,763.1491833484275,187.59475500452825,0.2268376723150281
828,763.1491833484275,187.54475500452824,0.22650332730015488
829,763.1491833484275,187.49475500452826,0.22616978890775424
830,763.1491833484275,187.44475500452825,0.2258370542223232
831,763.1491833484275,187.39475500452824,0.2255051203423926
832,763.1491833484275,187.34475500452825,0.22517398438044262
833,763.1491833484275,187.29475500452824,0.22484364346281902
834,763.1491833484275,187.24475500452826,0.2245140947296502
835,763.1491833484275,187.19475500452825,0.22418533533476437
836,763.1491833484275,187.14475500452824,0.22385736244560794
837,763.1491833484275,187.09475500452825,0.223530173243164
838,763.1491833484275,187.04475500452824,0.2232037649218714
839,763.1491833484275,186.99475500452826,0.222878134689545
840,763.1491833484275,186.94475500452825,0.22255327976729553
841,763.1491833484275,186.89475500452824,0.22222919738945093
842,763.1491833484275,186.84475500452825,0.22190588480347773
843,763.1491833484275,186.79475500452824,0.221583339269903
844,763.1491833484275,186.74475500452826,0.22126155806223727
845,763.1491833484275,186.69475500452825,0.22094053846689735
846,763.1491833484275,186.64475500452824,0.22062027778313031
847,763.1491833484275,186.59475500452825,0.22030077332293774
848,763.1491833484275,186.54475500452824,0.2199820224110003
849,763.1491833484275,186.49475500452826,0.21966402238460336
850,763.1491833484275,186.44475500452825,0.21934677059356264
851,763.1491833484275,186.39475500452824,0.2190302644001507
852,763.1491833484275,186.34475500452825,0.21871450117902377
853,763.1491833484275,186.29475500452824,0.21839947831714918
854,763.1491833484275,186.24475500452826,0.21808519321373332
855,763.1491833484275,186.19475500452825,0.21777164328015
856,763.1491833484275,186.14475500452824,0.21745882593986943
857,763.1491833484275,186.09475500452825,0.21714673862838768
858,763.1491833484275,186.04475500452824,0.21683537879315645
859,763.1491833484275,185.99475500452826,0.2165247438935137
860,763.1491833484275,185.94475500452825,0.21621483140061423
861,763.1491833484275,185.89475500452824,0.2159056387973615
862,763.1491833484275,185.84475500452825,0.21559716357833905
863,763.1491833484275,185.79475500452824,0.21528940324974305
864,763.1491833484275,185.74475500452826,0.21498235532931512
865,763.1491833484275,185.69475500452825,0.21467601734627542
866,763.1491833484275,185.64475500452824,0.21437038684125662
867,763.1491833484275,185.59475500452825,0.21406546136623789
868,763.1491833484275,185.54475500452824,0.21376123848447953
869,763.1491833484275,185.49475500452826,0.2134577157704583
870,763.1491833484275,185.44475500452825,0.21315489080980257
871,763.1491833484275,185.39475500452824,0.21285276119922875
872,763.1491833484275,185.34475500452825,0.21255132454647735
873,763.1491833484275,185.29475500452824,0.21225057847025
874,763.1491833484275,185.24475500452826,0.21195052060014674
875,763.1491833484275,185.19475500452825,0.21165114857660372
